,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lasso__alpha,param_lasso__max_iter,param_lasso__selection,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
0,0.007441699504852295,0.00017228760463146358,0.0036048293113708496,0.0003361554165813974,1.0,100000,cyclic,"{'lasso__alpha': 1.0, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
1,0.011076748371124268,0.0026707521708797754,0.006020247936248779,0.0007494411171199391,1.0,100000,random,"{'lasso__alpha': 1.0, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
2,0.012721717357635498,0.0024166507422608615,0.00527346134185791,0.0033167821628539164,2.154434690031884,100000,cyclic,"{'lasso__alpha': 2.154434690031884, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
3,0.009322583675384521,0.002165913672883912,0.004119813442230225,0.0019715443146743295,2.154434690031884,100000,random,"{'lasso__alpha': 2.154434690031884, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
4,0.006132185459136963,0.002301526690768441,0.0031498074531555176,0.0019023387378511792,4.641588833612778,100000,cyclic,"{'lasso__alpha': 4.641588833612778, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
5,0.004443347454071045,0.0004977620214558786,0.00306093692779541,0.0018969630187688677,4.641588833612778,100000,random,"{'lasso__alpha': 4.641588833612778, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
6,0.005475938320159912,0.002205677793360012,0.0031695961952209473,0.0013058356475752154,10.0,100000,cyclic,"{'lasso__alpha': 10.0, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
7,0.005898177623748779,0.002604061154882532,0.001964569091796875,0.00014690289943346458,10.0,100000,random,"{'lasso__alpha': 10.0, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
8,0.006956875324249268,0.0022342000388260986,0.0020291805267333984,9.290817482546178e-05,21.544346900318832,100000,cyclic,"{'lasso__alpha': 21.544346900318832, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
9,0.005067169666290283,0.0016882996967369328,0.0020302534103393555,0.00014609189628540564,21.544346900318832,100000,random,"{'lasso__alpha': 21.544346900318832, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
10,0.006568551063537598,0.0026283604273175153,0.00339353084564209,0.0011312008429170573,46.41588833612777,100000,cyclic,"{'lasso__alpha': 46.41588833612777, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
11,0.007507264614105225,0.003598554414929627,0.0029681921005249023,0.0008635022213103586,46.41588833612777,100000,random,"{'lasso__alpha': 46.41588833612777, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
12,0.005835473537445068,0.002532965926505672,0.001971721649169922,6.044016786360207e-05,100.0,100000,cyclic,"{'lasso__alpha': 100.0, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
13,0.006071031093597412,0.0018406098784793997,0.002582252025604248,0.001124086552693941,100.0,100000,random,"{'lasso__alpha': 100.0, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
14,0.005875945091247559,0.0016098322467598858,0.0019482970237731934,5.369061870680727e-05,215.44346900318823,100000,cyclic,"{'lasso__alpha': 215.44346900318823, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
15,0.005146980285644531,0.0023347579092705853,0.0020360946655273438,0.00010812275990628198,215.44346900318823,100000,random,"{'lasso__alpha': 215.44346900318823, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
16,0.007591128349304199,0.003875979509644294,0.0037057995796203613,0.001576605976505054,464.15888336127773,100000,cyclic,"{'lasso__alpha': 464.15888336127773, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
17,0.006508469581604004,0.001627541492786411,0.002498626708984375,0.0008441245230886014,464.15888336127773,100000,random,"{'lasso__alpha': 464.15888336127773, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
18,0.007567942142486572,0.0028363250714036844,0.0031726956367492676,0.0016320511855176386,1000.0,100000,cyclic,"{'lasso__alpha': 1000.0, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
19,0.006274998188018799,0.003539895191815676,0.002476990222930908,0.0005935630891445885,1000.0,100000,random,"{'lasso__alpha': 1000.0, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-6.696451602032016,-5.948028272911407,-6.707695312995397,-37.02363164936688,-14.093951709326424,13.242036117742531,1,-16.48721692331361,-16.7360601808284,-16.496754009230767,-6.417295659047526,-14.034331693105077,4.398827809230429
0,0.004237473011016846,0.00013849065781778924,0.0020853281021118164,0.00025971644523292145,1.0,100000,cyclic,"{'lasso__alpha': 1.0, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
1,0.005139946937561035,0.0014492778321348228,0.0018625855445861816,7.401166608490043e-05,1.0,100000,random,"{'lasso__alpha': 1.0, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
2,0.005544006824493408,0.002380528591753711,0.001968562602996826,0.00013016643229447694,2.154434690031884,100000,cyclic,"{'lasso__alpha': 2.154434690031884, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
3,0.003969430923461914,0.00018267795827869092,0.001845240592956543,4.689715268540552e-05,2.154434690031884,100000,random,"{'lasso__alpha': 2.154434690031884, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
4,0.0070893168449401855,0.0025386816481229742,0.0021626949310302734,0.00043207127021859155,4.641588833612778,100000,cyclic,"{'lasso__alpha': 4.641588833612778, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
5,0.005553245544433594,0.0028289949402450373,0.0021216869354248047,0.00036293600535550983,4.641588833612778,100000,random,"{'lasso__alpha': 4.641588833612778, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
6,0.008710205554962158,0.00520600886782032,0.001994013786315918,9.174942021588896e-05,10.0,100000,cyclic,"{'lasso__alpha': 10.0, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
7,0.004794895648956299,0.00171410035844514,0.0021909475326538086,0.00042285437201018683,10.0,100000,random,"{'lasso__alpha': 10.0, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
8,0.005086958408355713,0.0019590494879166633,0.002664327621459961,0.0007227063744338495,21.544346900318832,100000,cyclic,"{'lasso__alpha': 21.544346900318832, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
9,0.0037952065467834473,0.00013620206500605225,0.0027574896812438965,0.0013998676915116998,21.544346900318832,100000,random,"{'lasso__alpha': 21.544346900318832, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
10,0.007216155529022217,0.0037206828363657955,0.0019109845161437988,0.00011791942561110545,46.41588833612777,100000,cyclic,"{'lasso__alpha': 46.41588833612777, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
11,0.006329536437988281,0.0030401890214148686,0.0026567578315734863,0.0013342580918590588,46.41588833612777,100000,random,"{'lasso__alpha': 46.41588833612777, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
12,0.0062427520751953125,0.0025312180247015234,0.00292205810546875,0.0017585593745703908,100.0,100000,cyclic,"{'lasso__alpha': 100.0, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
13,0.0060738325119018555,0.0027972469039239172,0.0021892189979553223,0.0006641651690546352,100.0,100000,random,"{'lasso__alpha': 100.0, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
14,0.005534470081329346,0.001677206781056865,0.0037099123001098633,0.0018726802810481752,215.44346900318823,100000,cyclic,"{'lasso__alpha': 215.44346900318823, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
15,0.004419982433319092,0.0009407924079121993,0.002776205539703369,0.0015820606502923809,215.44346900318823,100000,random,"{'lasso__alpha': 215.44346900318823, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
16,0.006538510322570801,0.0029288057613567377,0.0024853944778442383,0.000983313322956782,464.15888336127773,100000,cyclic,"{'lasso__alpha': 464.15888336127773, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
17,0.005700051784515381,0.002279615068428413,0.002375304698944092,0.000732666294266203,464.15888336127773,100000,random,"{'lasso__alpha': 464.15888336127773, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
18,0.004623055458068848,0.0016792627577146037,0.0026541948318481445,0.0014316782613625226,1000.0,100000,cyclic,"{'lasso__alpha': 1000.0, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
19,0.0053321123123168945,0.002943918897242921,0.0023256540298461914,0.0009450369717908766,1000.0,100000,random,"{'lasso__alpha': 1000.0, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-41.036752652679624,-5.9997649388193,-7.141166342030375,-5.568143796328417,-14.936456932464427,15.07996806095733,1,-6.196167105562131,-17.870981751715977,-17.483913492071007,-17.993045055580332,-14.88602685123236,5.020612394871233
0,0.003728806972503662,5.9483255516501965e-05,0.0017587542533874512,2.8164377263383294e-05,1.0,100000,cyclic,"{'lasso__alpha': 1.0, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,1,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
1,0.004120945930480957,0.00041936091394666794,0.0018310546875,1.701062678771547e-05,1.0,100000,random,"{'lasso__alpha': 1.0, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,1,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
2,0.0050934553146362305,0.001757964632235277,0.0018973946571350098,2.1366997372621543e-05,2.154434690031884,100000,cyclic,"{'lasso__alpha': 2.154434690031884, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,1,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
3,0.008511126041412354,0.003314805029086484,0.0033981800079345703,0.001630203959187134,2.154434690031884,100000,random,"{'lasso__alpha': 2.154434690031884, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,1,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
4,0.005248904228210449,0.001096788442140682,0.0037190914154052734,0.0020487719688963794,4.641588833612778,100000,cyclic,"{'lasso__alpha': 4.641588833612778, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,1,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
5,0.0056588053703308105,0.001485948928656967,0.0031363964080810547,0.0018161607993493272,4.641588833612778,100000,random,"{'lasso__alpha': 4.641588833612778, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,1,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
6,0.00654149055480957,0.0018048030616504332,0.002121269702911377,0.00035272678633509213,10.0,100000,cyclic,"{'lasso__alpha': 10.0, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,1,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
7,0.006583034992218018,0.002377070182107317,0.0028496384620666504,0.0016533910008875302,10.0,100000,random,"{'lasso__alpha': 10.0, 'lasso__max_iter': 100000, 'lasso__selection': 'random'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,1,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
8,0.00487828254699707,0.002004224019343462,0.0026134848594665527,0.001297737845029846,21.544346900318832,100000,cyclic,"{'lasso__alpha': 21.544346900318832, 'lasso__max_iter': 100000, 'lasso__selection': 'cyclic'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,1,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
