,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ridge__alpha,param_ridge__max_iter,param_ridge__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
9,0.022228717803955078,0.00397407816371556,0.0058602094650268555,0.0014499369532331274,1000.0,100000,saga,"{'ridge__alpha': 1000.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-5.292845086355089,-7.184220857547193,-7.438303762233437,-37.98671168198862,-14.475520347031086,13.59947708956775,10,-17.40054410746409,-16.74142796763767,-16.704443701357324,-6.570726044881994,-14.354285455335269,4.502365545663532
0,0.15159547328948975,0.009009808326323976,0.005186200141906738,0.0030582190567357277,1.0,100000,saga,"{'ridge__alpha': 1.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-6.878884580618732,-8.869813103354726,-4.963792171685899,-38.148094768987214,-14.715146156161643,13.59932810105376,8,-14.345117482137491,-13.747048976956444,-14.827123764461755,-4.856093583792637,-11.943845951837082,4.109962611980924
1,0.12446093559265137,0.025503052499616482,0.005974233150482178,0.002639976733200763,2.154434690031884,100000,saga,"{'ridge__alpha': 2.154434690031884, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-6.787518739414486,-8.606755865872362,-4.881133697673388,-38.03121144907134,-14.576654938007895,13.605418873597474,6,-14.413663939068012,-13.846580018362804,-14.920455260318931,-4.91680460366386,-12.024375955353403,4.121103328490397
2,0.07805091142654419,0.01636596298972259,0.003497302532196045,0.001273045066011702,4.641588833612778,100000,saga,"{'ridge__alpha': 4.641588833612778, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-6.646734065964507,-8.275664522204856,-4.772946049318423,-37.945367139308736,-14.41017794419913,13.64445569471751,4,-14.54270228020016,-14.021211724678702,-15.07772072020257,-5.026623114866158,-12.167064459986896,4.139424464833067
3,0.056744515895843506,0.012809441671693513,0.00415724515914917,0.0016760388640528557,10.0,100000,saga,"{'ridge__alpha': 10.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-6.476092758674485,-7.9519332690916364,-4.650072540073333,-37.982066033800585,-14.26504115041001,13.742888514313604,2,-14.77620919487157,-14.312731168513746,-15.327272685520978,-5.1956574404698115,-12.402967622344026,4.176612039803368
4,0.030339479446411133,0.005884506078937586,0.003403961658477783,0.0017589357647783026,21.544346900318832,100000,saga,"{'ridge__alpha': 21.544346900318832, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-6.343970389997715,-7.762907050689033,-4.548535669594665,-38.19399865592973,-14.212352941552787,13.892583378483698,1,-15.155249132142277,-14.723111454013775,-15.712332060107224,-5.416161787913147,-12.751713608544106,4.249675711369603
5,0.024500727653503418,0.005280165369930575,0.0029684901237487793,0.0015883724737046812,46.41588833612777,100000,saga,"{'ridge__alpha': 46.41588833612777, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-6.3235671121030625,-7.773085633376654,-4.5063645093952855,-38.51449939476989,-14.279379162411225,14.039940072439148,3,-15.65010915249433,-15.247095043594188,-16.22846809540717,-5.667935259228857,-13.198401887681136,4.361686629758592
6,0.02281278371810913,0.005235111537860927,0.004848003387451172,0.0027783853402902374,100.0,100000,saga,"{'ridge__alpha': 100.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-6.42286121793873,-7.9532081988992225,-4.531343809757647,-38.81007005183677,-14.429370819608092,14.12828998880982,5,-16.190016328293027,-15.776106981326965,-16.789457415391546,-5.9270871021651015,-13.670666956794161,4.4852503230653555
7,0.01473456621170044,0.0043188690090567175,0.0036612749099731445,0.001763935321771867,215.44346900318823,100000,saga,"{'ridge__alpha': 215.44346900318823, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-6.594018725471331,-8.203211470947167,-4.6145824586657564,-39.01607601873888,-14.606972168455783,14.149803680940375,7,-16.66408086307163,-16.210666994438984,-17.2953429475144,-6.181863992557323,-14.087988699395584,4.580828067418752
8,0.011613726615905762,0.0015660364387277558,0.0023394227027893066,0.00018895024941642153,464.15888336127773,100000,saga,"{'ridge__alpha': 464.15888336127773, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-6.786752539543544,-8.443278580047748,-4.734790179350559,-39.15055451086256,-14.778843952451103,14.132199098868044,9,-17.02508564431507,-16.527846743496443,-17.687941345024196,-6.423615121077337,-14.416122213478262,4.632791834459901
9,0.00968313217163086,0.0026273333709678193,0.00280076265335083,0.0007418905901911476,1000.0,100000,saga,"{'ridge__alpha': 1000.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-6.969345513524592,-8.64050970133435,-4.867319621149307,-39.25286736600663,-14.932510550503721,14.104867033845553,10,-17.281954189909037,-16.75476273602699,-17.970920412846898,-6.640357115229263,-14.661998613503048,4.651331118504284
0,0.13307404518127441,0.020174594588557818,0.0026618242263793945,0.0010581341352651798,1.0,100000,saga,"{'ridge__alpha': 1.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-6.736726638763404,-4.740949638535252,-5.120411058235273,-8.09283930022405,-6.172731658939495,1.3381220134955236,1,-5.056307946822678,-5.630708111930138,-5.4423369366851375,-4.6292546602967395,-5.189651913933673,0.3841243242632263
1,0.1257990598678589,0.029242781553317793,0.006629467010498047,0.004685967383420426,2.154434690031884,100000,saga,"{'ridge__alpha': 2.154434690031884, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-6.758698505270134,-4.740696512256748,-5.0455869026400695,-8.153379211386088,-6.174590282888261,1.3772697645221317,2,-5.133479460998561,-5.711706216559915,-5.561823639413037,-4.707891762430562,-5.2787252698505185,0.39197079777859417
2,0.09782803058624268,0.019404000562201037,0.002796947956085205,0.0008796425345648946,4.641588833612778,100000,saga,"{'ridge__alpha': 4.641588833612778, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-6.81599828639266,-4.74758041368678,-5.000681143940053,-8.23019235543709,-6.198613049864146,1.4185393515513045,3,-5.261394877021663,-5.848855518856905,-5.741874801959325,-4.830487295851043,-5.420653123422234,0.40626332325769654
3,0.07413369417190552,0.01953506805255451,0.0038857460021972656,0.0026583687018916,10.0,100000,saga,"{'ridge__alpha': 10.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-6.910653682539525,-4.76444490092473,-5.009955874998458,-8.328496496961696,-6.253387738856102,1.4578364494496823,4,-5.433530935678339,-6.050356486669682,-5.971350627058183,-4.998680237709676,-5.613479571778971,0.42699322704745823
4,0.06340193748474121,0.018861428480959713,0.004986703395843506,0.0017378320775658799,21.544346900318832,100000,saga,"{'ridge__alpha': 21.544346900318832, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-7.0249860218029525,-4.78702773587797,-5.087589454113036,-8.466817625460557,-6.341605209313629,1.4977319339445008,5,-5.639853839758981,-6.2995923746525655,-6.2363211907360405,-5.2078328605312585,-5.845900066419712,0.44940242867988156
5,0.02935582399368286,0.004576624027428181,0.014735043048858643,0.011979938911480567,46.41588833612777,100000,saga,"{'ridge__alpha': 46.41588833612777, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-7.1429819867091116,-4.82030303749059,-5.230961006855108,-8.646726888498073,-6.460243229888221,1.5368296602047076,6,-5.87857130820138,-6.583760297486008,-6.5121387134685405,-5.437707349648206,-6.103044417201034,0.4720983718782905
6,0.029381930828094482,0.0026752321068268825,0.007280290126800537,0.0016440300922736962,100.0,100000,saga,"{'ridge__alpha': 100.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-7.258492324253423,-4.870934199924612,-5.418402418473352,-8.847746596384843,-6.5988938847590575,1.5709721030588495,7,-6.131396580700608,-6.876204152835968,-6.771245875369206,-5.664772692444797,-6.360904825337645,0.4927441412801243
7,0.027040958404541016,0.017158191121432506,0.0076277852058410645,0.0010896871063346592,215.44346900318823,100000,saga,"{'ridge__alpha': 215.44346900318823, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-7.3845368288831645,-4.946768130360887,-5.628706721537068,-9.051711504374188,-6.752930796288826,1.5976093288346782,8,-6.382851500113638,-7.15827901490454,-7.003225962622169,-5.877753515088213,-6.60552749818214,0.5106216501581855
8,0.025972604751586914,0.014291604519814021,0.00673365592956543,0.005053208376586827,464.15888336127773,100000,saga,"{'ridge__alpha': 464.15888336127773, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-7.529254729803,-5.050788184168072,-5.839317561947109,-9.252014663715865,-6.917843784908512,1.617968824242351,9,-6.618866129308937,-7.418190015235362,-7.209819852336371,-6.077969707231148,-6.831211426027954,0.5244882783805349
9,0.013053059577941895,0.0032790262898286546,0.004665732383728027,0.000801640601642365,1000.0,100000,saga,"{'ridge__alpha': 1000.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-7.681477670856107,-5.171649791417882,-6.02749892620041,-9.437145961833895,-7.079443087577073,1.633054673171358,10,-6.824576952677584,-7.6434998248377335,-7.391778374324766,-6.259335228890578,-7.029797595182665,0.5346466779880255
0,0.10799401998519897,0.024305775760905445,0.002762436866760254,0.000612913133404758,1.0,100000,saga,"{'ridge__alpha': 1.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.583688575455331,-38.50154569834486,-6.701621875988288,-7.611272468847341,-14.349532154658956,13.987370502098408,9,-15.001526749139781,-4.498547867003119,-14.5038162952547,-14.031536744170618,-12.008856913892053,4.349622705851871
1,0.09945923089981079,0.005192699500954173,0.0032660961151123047,0.0010537232308146336,2.154434690031884,100000,saga,"{'ridge__alpha': 2.154434690031884, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.501680582068331,-38.368453859672385,-6.413786210001407,-7.433694386355548,-14.179403759524417,14.0051587059881,7,-15.056681105272666,-4.550228813332928,-14.566195218431906,-14.126366322086199,-12.074867864780925,4.356798163764406
2,0.06592637300491333,0.009551868694775204,0.002448737621307373,0.0006289784962234962,4.641588833612778,100000,saga,"{'ridge__alpha': 4.641588833612778, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.397007273390302,-38.26242798791692,-6.011792657485227,-7.225290405287931,-13.974129581020096,14.058701493217209,5,-15.161510970406217,-4.62908922619646,-14.686192575499595,-14.259096411816344,-12.183972295979654,4.373478054682866
3,0.046877503395080566,0.008058201660560154,0.002734541893005371,0.001086823509020809,10.0,100000,saga,"{'ridge__alpha': 10.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.307712282861054,-38.260404730771725,-5.534177791497856,-7.01098734533337,-13.778320537616,14.167105873373897,3,-15.34861291974371,-4.754778109053748,-14.919099643256908,-14.465523013836139,-12.372003421472627,4.408878797721427
4,0.03814339637756348,0.009268288016042346,0.0026137828826904297,0.00044152259605220344,21.544346900318832,100000,saga,"{'ridge__alpha': 21.544346900318832, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.293422027234668,-38.448469461332,-5.131445210728894,-6.879829602998372,-13.688291575573484,14.325717756086993,1,-15.64211770106332,-4.927685756809812,-15.299450153815558,-14.781850135624452,-12.662775936828286,4.4763440391591445
5,0.030504286289215088,0.010959572067372756,0.0038893818855285645,0.0010748658726240782,46.41588833612777,100000,saga,"{'ridge__alpha': 46.41588833612777, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.385841663707005,-38.79895587942949,-4.916816983739444,-6.897448053376096,-13.74976564506301,14.49241389621666,2,-16.049163278053534,-5.1377438096366035,-15.805233192821758,-15.21056131100798,-13.050675397879969,4.5787037382639975
6,0.02061307430267334,0.006440910066437523,0.003573179244995117,0.001612101385924827,100.0,100000,saga,"{'ridge__alpha': 100.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.559304667327389,-39.200730476285514,-4.885945509429276,-7.04160482390124,-13.921896369235855,14.62587088755764,4,-16.49875644656814,-5.3579290847327785,-16.335785718999688,-15.669054317185774,-13.465381391871595,4.691149712435754
7,0.01490563154220581,0.0020850317572433746,0.005294680595397949,0.0010559665790175017,215.44346900318823,100000,saga,"{'ridge__alpha': 215.44346900318823, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.762960177488293,-39.56222006084867,-4.956349470844108,-7.23288338608062,-14.128603273815424,14.716192833692265,6,-16.906415053260538,-5.564681028908678,-16.796855660216682,-16.069909412573757,-13.834465288739915,4.785372874805376
8,0.012054681777954102,0.003564867426561353,0.0028679966926574707,0.0006419634057267865,464.15888336127773,100000,saga,"{'ridge__alpha': 464.15888336127773, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.961873861110748,-39.858147618163684,-5.060537249904408,-7.409242838936473,-14.322450392028827,14.775551593260367,8,-17.22781497022996,-5.747007911164531,-17.154304234519053,-16.38159983894276,-14.127681738714077,4.849925524984231
9,0.012132406234741211,0.0032588819204855232,0.002820253372192383,0.0007027941177250407,1000.0,100000,saga,"{'ridge__alpha': 1000.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-5.1382893186955405,-40.09100019727619,-5.166925361387491,-7.552304966599345,-14.487129960989641,14.814832127912178,10,-17.463262746665407,-5.89858325600731,-17.417795219467425,-16.616731153929184,-14.34909309401733,4.89050826226889
0,0.09752911329269409,0.014486337102772386,0.0028952360153198242,0.0014699201932817866,1.0,100000,saga,"{'ridge__alpha': 1.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.796089321321963,-7.047999974572846,-9.011342286327693,-36.78654250946232,-14.410493522921206,13.004628807898529,7,-15.006557989059193,-14.392114802796486,-13.689192556161187,-5.025702760135446,-12.028392027038079,4.0697841842138605
1,0.09139496088027954,0.009748378802673962,0.0034432411193847656,0.0017462501430760221,2.154434690031884,100000,saga,"{'ridge__alpha': 2.154434690031884, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.687936121915918,-7.02816471547216,-8.797796903669827,-36.60036704326606,-14.278566196080991,12.969677443440176,6,-15.081377093913618,-14.45451607961294,-13.773041542590816,-5.130128156982097,-12.109765718274868,4.0561729308420595
2,0.10833942890167236,0.009207475974529039,0.004028797149658203,0.0012619482666872616,4.641588833612778,100000,saga,"{'ridge__alpha': 4.641588833612778, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.521056279247305,-6.991236316071707,-8.542123070365573,-36.46367162748968,-14.129521823293567,12.974118490231163,4,-15.233499004421935,-14.57448721319282,-13.93522496808368,-5.297552694228749,-12.260190969981796,4.046004152950955
3,0.07380682229995728,0.013407328188466393,0.004193723201751709,0.002236372400027086,10.0,100000,saga,"{'ridge__alpha': 10.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.314844938906388,-6.934700139956704,-8.31073491138265,-36.479253160802784,-14.009883287762133,13.051866340377046,2,-15.501632789915446,-14.783767042636573,-14.211633719901203,-5.527851330441609,-12.506221220723706,4.054805283786974
4,0.03256571292877197,0.00420906307016024,0.002211272716522217,0.000207279717846217,21.544346900318832,100000,saga,"{'ridge__alpha': 21.544346900318832, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.139246886073181,-6.901950277334983,-8.192971505042575,-36.69268300081295,-13.981712917315921,13.193699878031772,1,-15.918529231927673,-15.110278657230102,-14.618365260280077,-5.799144673867845,-12.861579455826424,4.1038357497634825
5,0.025078773498535156,0.0013419889288874619,0.0033298134803771973,0.0012912060125300844,46.41588833612777,100000,saga,"{'ridge__alpha': 46.41588833612777, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.078364677508271,-6.9485273106007925,-8.234612760135606,-37.03500844180091,-14.074128297511395,13.341583849784488,3,-16.447380316888605,-15.555832960579759,-15.112599828402283,-6.08027264508734,-13.299021437739496,4.195377295072447
6,0.024310171604156494,0.0056017153799351556,0.005177497863769531,0.0019186079990865682,100.0,100000,saga,"{'ridge__alpha': 100.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.150820937097506,-7.074461729096634,-8.382318661873521,-37.38045498196979,-14.247014077509363,13.443672893944974,5,-16.98938252806845,-16.036176805054716,-15.606493970073327,-6.342957482084302,-13.7437526963202,4.302060441086393
7,0.014925003051757812,0.004162868289929038,0.004354715347290039,0.0038431673181139854,215.44346900318823,100000,saga,"{'ridge__alpha': 215.44346900318823, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.31050728973571,-7.243842489472258,-8.551619212004399,-37.65223207057763,-14.4395502654475,13.489551981787292,8,-17.44057574791099,-16.45668372487293,-16.021200291213173,-6.575823068356263,-14.123570708088339,4.3879218102403055
8,0.011720418930053711,0.0028492089524811996,0.0028194785118103027,0.0006542782797815629,464.15888336127773,100000,saga,"{'ridge__alpha': 464.15888336127773, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.496847065174593,-7.424090940699144,-8.705808622292203,-37.84726545556769,-14.618503020933407,13.497618713715472,9,-17.767885259757566,-16.778682513811773,-16.342791978236686,-6.782051116729779,-14.41785271713395,4.438667947852958
9,0.007626891136169434,0.0013877892533912081,0.0020236968994140625,6.756653814765592e-05,1000.0,100000,saga,"{'ridge__alpha': 1000.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.669004005799715,-7.592180258267182,-8.838269714417704,-37.99066103389241,-14.772528753094253,13.490141898559799,10,-17.99401349888514,-17.008931287788638,-16.583501507581094,-6.961286520396525,-14.63693320366285,4.460970835698847
0,0.11756199598312378,0.015025889930751367,0.004518091678619385,0.002189888629488428,1.0,100000,saga,"{'ridge__alpha': 1.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.796089321321963,-7.047999974572846,-9.011342286327693,-36.78654250946232,-14.410493522921206,13.004628807898529,7,-15.006557989059193,-14.392114802796486,-13.689192556161187,-5.025702760135446,-12.028392027038079,4.0697841842138605
1,0.09359145164489746,0.013861438711295537,0.003229498863220215,0.0018523573081782908,2.154434690031884,100000,saga,"{'ridge__alpha': 2.154434690031884, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.687936121915918,-7.02816471547216,-8.797796903669827,-36.60036704326606,-14.278566196080991,12.969677443440176,6,-15.081377093913618,-14.45451607961294,-13.773041542590816,-5.130128156982097,-12.109765718274868,4.0561729308420595
2,0.07722651958465576,0.017761392908986602,0.0038748979568481445,0.0016562007185906007,4.641588833612778,100000,saga,"{'ridge__alpha': 4.641588833612778, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.521056279247305,-6.991236316071707,-8.542123070365573,-36.46367162748968,-14.129521823293567,12.974118490231163,4,-15.233499004421935,-14.57448721319282,-13.93522496808368,-5.297552694228749,-12.260190969981796,4.046004152950955
3,0.057462990283966064,0.013082869739434838,0.0035156607627868652,0.0013685852833008921,10.0,100000,saga,"{'ridge__alpha': 10.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.314844938906388,-6.934700139956704,-8.31073491138265,-36.479253160802784,-14.009883287762133,13.051866340377046,2,-15.501632789915446,-14.783767042636573,-14.211633719901203,-5.527851330441609,-12.506221220723706,4.054805283786974
4,0.04071521759033203,0.010035210570226579,0.004722714424133301,0.003712098941806411,21.544346900318832,100000,saga,"{'ridge__alpha': 21.544346900318832, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.139246886073181,-6.901950277334983,-8.192971505042575,-36.69268300081295,-13.981712917315921,13.193699878031772,1,-15.918529231927673,-15.110278657230102,-14.618365260280077,-5.799144673867845,-12.861579455826424,4.1038357497634825
5,0.028188586235046387,0.010504281282272862,0.0043984055519104,0.004079731516896767,46.41588833612777,100000,saga,"{'ridge__alpha': 46.41588833612777, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.078364677508271,-6.9485273106007925,-8.234612760135606,-37.03500844180091,-14.074128297511395,13.341583849784488,3,-16.447380316888605,-15.555832960579759,-15.112599828402283,-6.08027264508734,-13.299021437739496,4.195377295072447
6,0.016398608684539795,0.0042834452659025815,0.00242006778717041,0.0005954141720355189,100.0,100000,saga,"{'ridge__alpha': 100.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.150820937097506,-7.074461729096634,-8.382318661873521,-37.38045498196979,-14.247014077509363,13.443672893944974,5,-16.98938252806845,-16.036176805054716,-15.606493970073327,-6.342957482084302,-13.7437526963202,4.302060441086393
7,0.018515825271606445,0.0029300723922774316,0.0020741820335388184,2.6785441368264306e-05,215.44346900318823,100000,saga,"{'ridge__alpha': 215.44346900318823, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.31050728973571,-7.243842489472258,-8.551619212004399,-37.65223207057763,-14.4395502654475,13.489551981787292,8,-17.44057574791099,-16.45668372487293,-16.021200291213173,-6.575823068356263,-14.123570708088339,4.3879218102403055
8,0.014736175537109375,0.005088375290596917,0.0029321908950805664,0.0015929963233108598,464.15888336127773,100000,saga,"{'ridge__alpha': 464.15888336127773, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.496847065174593,-7.424090940699144,-8.705808622292203,-37.84726545556769,-14.618503020933407,13.497618713715472,9,-17.767885259757566,-16.778682513811773,-16.342791978236686,-6.782051116729779,-14.41785271713395,4.438667947852958
9,0.006518423557281494,0.0003290065548850664,0.002036452293395996,0.0001290298904546547,1000.0,100000,saga,"{'ridge__alpha': 1000.0, 'ridge__max_iter': 100000, 'ridge__solver': 'saga'}",-4.669004005799715,-7.592180258267182,-8.838269714417704,-37.99066103389241,-14.772528753094253,13.490141898559799,10,-17.99401349888514,-17.008931287788638,-16.583501507581094,-6.961286520396525,-14.63693320366285,4.460970835698847
